office,town,candidate,party,votes,vote_percent
Representative in Congress 2,East Hampton,Joe Courtney,D,4341,54.17%
Representative in Congress 2,East Hampton,Mike France,R,3673,45.83%
Representative in Congress 2,East Hampton,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,East Hampton,Jeffery Russell,WI,0,0.00%
State Senator 33,East Hampton,Norm Needleman,D,3945,49.49%
State Senator 33,East Hampton,Jeffery Duigou,R,3781,47.43%
State Senator 33,East Hampton,Norm Needleman,IND,245,3.07%
State Representative 34,East Hampton,Richard E. Knotek,D,3573,44.79%
State Representative 34,East Hampton,Irene Haines,R,4258,53.37%
State Representative 34,East Hampton,David Brice Cassenti,IND,147,1.84%
Registrar of Voters,East Hampton,Theresa M. Latimer,D,3802,48.30%
Registrar of Voters,East Hampton,Rosemarie Hecht,R,4070,51.70%
Presidential Electors for,East Hartford,Harris and Walz,D,0,0.00%
Presidential Electors for,East Hartford,Trump and Vance,R,0,0.00%
Presidential Electors for,East Hartford,Stein and Ware,G,0,0.00%
Presidential Electors for,East Hartford,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,East Hartford,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,East Hartford,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,East Hartford,Fox and McVay,WI,0,0.00%
Presidential Electors for,East Hartford,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,East Hartford,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,East Hartford,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,East Hartford,Sonski and Onak,WI,0,0.00%
Presidential Electors for,East Hartford,West and Abdullah,WI,0,0.00%
United States Senator,East Hartford,Christopher S. Murphy,D,0,0.00%
United States Senator,East Hartford,Matthew M. Corey,R,0,0.00%
United States Senator,East Hartford,Christopher S. Murphy,WF,0,0.00%
United States Senator,East Hartford,Justin C. Paglino,G,0,0.00%
United States Senator,East Hartford,Robert Finley Hyde,CGG,0,0.00%
United States Senator,East Hartford,John Flynn,WI,0,0.00%
Representative in Congress 1,East Hartford,John B. Larson,D,0,0.00%
Representative in Congress 1,East Hartford,Jim Griffin,R,0,0.00%
Representative in Congress 1,East Hartford,John B. Larson,WF,0,0.00%
Representative in Congress 1,East Hartford,Mary L. Sanders,G,0,0.00%
State Senator 3,East Hartford,Saud Anwar,D,0,0.00%
State Senator 3,East Hartford,Matt Siracusa,R,0,0.00%
State Senator 3,East Hartford,Saud Anwar,WF,0,0.00%
State Representative 9,East Hartford,Jason Rojas,D,0,0.00%
State Representative 10,East Hartford,Henry J. Genga,D,0,0.00%
State Representative 10,East Hartford,Chris Tierinni,R,0,0.00%
State Representative 11,East Hartford,Patrick Biggins,D,0,0.00%
State Representative 11,East Hartford,Salema Davis,R,0,0.00%
Registrar of Voters,East Hartford,Veronica Rosario,D,0,0.00%
Registrar of Voters,East Hartford,Mary J. Mourey,R,0,0.00%
Presidential Electors for,East Haven,Harris and Walz,D,0,0.00%
Presidential Electors for,East Haven,Trump and Vance,R,0,0.00%
Presidential Electors for,East Haven,Stein and Ware,G,0,0.00%
Presidential Electors for,East Haven,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,East Haven,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,East Haven,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,East Haven,Fox and McVay,WI,0,0.00%
Presidential Electors for,East Haven,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,East Haven,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,East Haven,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,East Haven,Sonski and Onak,WI,0,0.00%
Presidential Electors for,East Haven,West and Abdullah,WI,0,0.00%
United States Senator,East Haven,Christopher S. Murphy,D,0,0.00%
United States Senator,East Haven,Matthew M. Corey,R,0,0.00%
United States Senator,East Haven,Christopher S. Murphy,WF,0,0.00%
United States Senator,East Haven,Justin C. Paglino,G,0,0.00%
United States Senator,East Haven,Robert Finley Hyde,CGG,0,0.00%
United States Senator,East Haven,John Flynn,WI,0,0.00%
Representative in Congress 3,East Haven,Rosa L. DeLauro,D,0,0.00%
Representative in Congress 3,East Haven,Michael Massey,R,0,0.00%
Representative in Congress 3,East Haven,Michael Massey,IND,0,0.00%
Representative in Congress 3,East Haven,Leo Almoney,WI,0,0.00%
Representative in Congress 3,East Haven,Omar Scott Antar,WI,0,0.00%
Representative in Congress 3,East Haven,Shahd Omar,WI,0,0.00%
State Senator 12,East Haven,Christine Cohen,D,0,0.00%
State Senator 12,East Haven,Paul Crisci,R,0,0.00%
State Senator 12,East Haven,Christine Cohen,WF,0,0.00%
State Senator 12,East Haven,Christine Cohen,IND,0,0.00%
State Senator 34,East Haven,Brandi Mandato,D,0,0.00%
State Senator 34,East Haven,Paul Cicarella,R,0,0.00%
State Senator 34,East Haven,Brandi Mandato,WF,0,0.00%
State Senator 34,East Haven,Paul Cicarella,IND,0,0.00%
State Senator 34,East Haven,David A. Bedell,G,0,0.00%
State Representative 86,East Haven,Vincent J. Candelora,R,0,0.00%
State Representative 99,East Haven,Joe Zullo,R,0,0.00%
Registrar of Voters,East Haven,Richard A. DePalma,D,0,0.00%
Registrar of Voters,East Haven,Alberta Vitale,R,0,0.00%
Presidential Electors for,East Lyme,Harris and Walz,D,0,0.00%
Presidential Electors for,East Lyme,Trump and Vance,R,0,0.00%
Presidential Electors for,East Lyme,Stein and Ware,G,0,0.00%
Presidential Electors for,East Lyme,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,East Lyme,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,East Lyme,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,East Lyme,Fox and McVay,WI,0,0.00%
Presidential Electors for,East Lyme,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,East Lyme,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,East Lyme,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,East Lyme,Sonski and Onak,WI,0,0.00%
Presidential Electors for,East Lyme,West and Abdullah,WI,0,0.00%
United States Senator,East Lyme,Christopher S. Murphy,D,0,0.00%
United States Senator,East Lyme,Matthew M. Corey,R,0,0.00%
United States Senator,East Lyme,Christopher S. Murphy,WF,0,0.00%
United States Senator,East Lyme,Justin C. Paglino,G,0,0.00%
United States Senator,East Lyme,Robert Finley Hyde,CGG,0,0.00%
United States Senator,East Lyme,John Flynn,WI,0,0.00%
Representative in Congress 2,East Lyme,Joe Courtney,D,0,0.00%
Representative in Congress 2,East Lyme,Mike France,R,0,0.00%
Representative in Congress 2,East Lyme,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,East Lyme,Jeffery Russell,WI,0,0.00%
State Senator 20,East Lyme,Martha Marx,D,0,0.00%
State Senator 20,East Lyme,Shaun Mastroianni,R,0,0.00%
State Senator 20,East Lyme,Martha Marx,WF,0,0.00%
State Senator 20,East Lyme,Shaun Mastroianni,IND,0,0.00%
State Representative 37,East Lyme,Nick Menapace,D,0,0.00%
State Representative 37,East Lyme,Holly H. Cheeseman,R,0,0.00%
State Representative 37,East Lyme,Nick Menapace,WF,0,0.00%
State Representative 37,East Lyme,Holly H. Cheeseman,IND,0,0.00%
Presidential Electors for,Easton,Harris and Walz,D,0,0.00%
Presidential Electors for,Easton,Trump and Vance,R,0,0.00%
Presidential Electors for,Easton,Stein and Ware,G,0,0.00%
Presidential Electors for,Easton,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Easton,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Easton,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Easton,Fox and McVay,WI,0,0.00%
Presidential Electors for,Easton,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Easton,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Easton,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Easton,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Easton,West and Abdullah,WI,0,0.00%
United States Senator,Easton,Christopher S. Murphy,D,0,0.00%
United States Senator,Easton,Matthew M. Corey,R,0,0.00%
United States Senator,Easton,Christopher S. Murphy,WF,0,0.00%
United States Senator,Easton,Justin C. Paglino,G,0,0.00%
United States Senator,Easton,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Easton,John Flynn,WI,0,0.00%
Representative in Congress 4,Easton,Jim Himes,D,0,0.00%
Representative in Congress 4,Easton,Michael Goldstein,R,0,0.00%
Representative in Congress 4,Easton,Benjamin Wesley,IND,0,0.00%
State Senator 28,Easton,Rob Blanchard,D,0,0.00%
State Senator 28,Easton,Tony Hwang,R,0,0.00%
State Senator 28,Easton,Tony Hwang,IND,0,0.00%
State Representative 112,Easton,Beth Cliff,D,0,0.00%
State Representative 112,Easton,Tony Scott,R,0,0.00%
State Representative 112,Easton,Beth Cliff,WF,0,0.00%
State Representative 112,Easton,Beth Cliff,IND,0,0.00%
State Representative 135,Easton,Anne Hughes,D,0,0.00%
State Representative 135,Easton,Christopher Peritore,R,0,0.00%
State Representative 135,Easton,Anne Hughes,WF,0,0.00%
State Representative 135,Easton,Christopher Peritore,IND,0,0.00%
Registrar of Voters,Easton,David Smith,D,0,0.00%
Registrar of Voters,Easton,Dori Wollen,R,0,0.00%
Presidential Electors for,East Windsor,Harris and Walz,D,0,0.00%
Presidential Electors for,East Windsor,Trump and Vance,R,0,0.00%
Presidential Electors for,East Windsor,Stein and Ware,G,0,0.00%
Presidential Electors for,East Windsor,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,East Windsor,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,East Windsor,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,East Windsor,Fox and McVay,WI,0,0.00%
Presidential Electors for,East Windsor,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,East Windsor,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,East Windsor,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,East Windsor,Sonski and Onak,WI,0,0.00%
Presidential Electors for,East Windsor,West and Abdullah,WI,0,0.00%
United States Senator,East Windsor,Christopher S. Murphy,D,0,0.00%
United States Senator,East Windsor,Matthew M. Corey,R,0,0.00%
United States Senator,East Windsor,Christopher S. Murphy,WF,0,0.00%
United States Senator,East Windsor,Justin C. Paglino,G,0,0.00%
United States Senator,East Windsor,Robert Finley Hyde,CGG,0,0.00%
United States Senator,East Windsor,John Flynn,WI,0,0.00%
Representative in Congress 1,East Windsor,John B. Larson,D,0,0.00%
Representative in Congress 1,East Windsor,Jim Griffin,R,0,0.00%
Representative in Congress 1,East Windsor,John B. Larson,WF,0,0.00%
Representative in Congress 1,East Windsor,Mary L. Sanders,G,0,0.00%
State Senator 3,East Windsor,Saud Anwar,D,0,0.00%
State Senator 3,East Windsor,Matt Siracusa,R,0,0.00%
State Senator 3,East Windsor,Saud Anwar,WF,0,0.00%
State Representative 57,East Windsor,Jaime S. Foster,D,0,0.00%
State Representative 57,East Windsor,Jennifer Dzen,R,0,0.00%
State Representative 57,East Windsor,Jaime S. Foster,IND,0,0.00%
State Representative 59,East Windsor,Rick LeBorious,D,0,0.00%
State Representative 59,East Windsor,Carol Hall,R,0,0.00%
Presidential Electors for,Ellington,Harris and Walz,D,4733,49.58%
Presidential Electors for,Ellington,Trump and Vance,R,4666,48.88%
Presidential Electors for,Ellington,Stein and Ware,G,59,0.62%
Presidential Electors for,Ellington,Oliver and ter Maat,LI,26,0.27%
Presidential Electors for,Ellington,"Kennedy, Jr. and Shanahan",PC,60,0.63%
Presidential Electors for,Ellington,De la Cruz and Garcia,WI,1,0.01%
Presidential Electors for,Ellington,Fox and McVay,WI,0,0.00%
Presidential Electors for,Ellington,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Ellington,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Ellington,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Ellington,Sonski and Onak,WI,1,0.01%
Presidential Electors for,Ellington,West and Abdullah,WI,0,0.00%
United States Senator,Ellington,Christopher S. Murphy,D,4575,49.05%
United States Senator,Ellington,Matthew M. Corey,R,4393,47.09%
United States Senator,Ellington,Christopher S. Murphy,WF,231,2.48%
United States Senator,Ellington,Justin C. Paglino,G,51,0.55%
United States Senator,Ellington,Robert Finley Hyde,CGG,78,0.84%
United States Senator,Ellington,John Flynn,WI,0,0.00%
Representative in Congress 2,Ellington,Joe Courtney,D,4950,53.38%
Representative in Congress 2,Ellington,Mike France,R,4323,46.61%
Representative in Congress 2,Ellington,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Ellington,Jeffery Russell,WI,1,0.01%
State Senator 3,Ellington,Saud Anwar,D,3086,52.07%
State Senator 3,Ellington,Matt Siracusa,R,2661,44.90%
State Senator 3,Ellington,Saud Anwar,WF,180,3.04%
State Senator 7,Ellington,Cynthia Mangini,D,478,39.47%
State Senator 7,Ellington,John A. Kissel,R,682,56.32%
State Senator 7,Ellington,Cynthia Mangini,WF,32,2.64%
State Senator 7,Ellington,John A. Kissel,IND,19,1.57%
State Senator 35,Ellington,Merry C. Garrett,D,846,40.69%
State Senator 35,Ellington,Jeff Gordon,R,1183,56.90%
State Senator 35,Ellington,Merry C. Garrett,WF,31,1.49%
State Senator 35,Ellington,Merry C. Garrett,IND,19,0.91%
State Representative 57,Ellington,Jaime S. Foster,D,4671,50.08%
State Representative 57,Ellington,Jennifer Dzen,R,4418,47.36%
State Representative 57,Ellington,Jaime S. Foster,IND,239,2.56%
Presidential Electors for,Enfield,Harris and Walz,D,0,0.00%
Presidential Electors for,Enfield,Trump and Vance,R,0,0.00%
Presidential Electors for,Enfield,Stein and Ware,G,0,0.00%
Presidential Electors for,Enfield,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Enfield,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Enfield,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Enfield,Fox and McVay,WI,0,0.00%
Presidential Electors for,Enfield,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Enfield,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Enfield,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Enfield,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Enfield,West and Abdullah,WI,0,0.00%
United States Senator,Enfield,Christopher S. Murphy,D,0,0.00%
United States Senator,Enfield,Matthew M. Corey,R,0,0.00%
United States Senator,Enfield,Christopher S. Murphy,WF,0,0.00%
United States Senator,Enfield,Justin C. Paglino,G,0,0.00%
United States Senator,Enfield,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Enfield,John Flynn,WI,0,0.00%
Representative in Congress 2,Enfield,Joe Courtney,D,0,0.00%
Representative in Congress 2,Enfield,Mike France,R,0,0.00%
Representative in Congress 2,Enfield,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Enfield,Jeffery Russell,WI,0,0.00%
State Senator 7,Enfield,Cynthia Mangini,D,0,0.00%
State Senator 7,Enfield,John A. Kissel,R,0,0.00%
State Senator 7,Enfield,Cynthia Mangini,WF,0,0.00%
State Senator 7,Enfield,John A. Kissel,IND,0,0.00%
State Representative 58,Enfield,John Santanella,D,0,0.00%
State Representative 58,Enfield,Robert Hendrickson,R,0,0.00%
State Representative 58,Enfield,John Santanella,IND,0,0.00%
State Representative 59,Enfield,Rick LeBorious,D,0,0.00%
State Representative 59,Enfield,Carol Hall,R,0,0.00%
Registrar of Voters,Enfield,Christina Tetreault,D,0,0.00%
Registrar of Voters,Enfield,Thomas E. Kienzler,R,0,0.00%
Registrar of Voters,Enfield,James R. Hoyne,WI,0,0.00%
Presidential Electors for,Essex,Harris and Walz,D,0,0.00%
Presidential Electors for,Essex,Trump and Vance,R,0,0.00%
Presidential Electors for,Essex,Stein and Ware,G,0,0.00%
Presidential Electors for,Essex,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Essex,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Essex,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Essex,Fox and McVay,WI,0,0.00%
Presidential Electors for,Essex,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Essex,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Essex,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Essex,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Essex,West and Abdullah,WI,0,0.00%
United States Senator,Essex,Christopher S. Murphy,D,0,0.00%
United States Senator,Essex,Matthew M. Corey,R,0,0.00%
United States Senator,Essex,Christopher S. Murphy,WF,0,0.00%
United States Senator,Essex,Justin C. Paglino,G,0,0.00%
United States Senator,Essex,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Essex,John Flynn,WI,0,0.00%
Representative in Congress 2,Essex,Joe Courtney,D,0,0.00%
Representative in Congress 2,Essex,Mike France,R,0,0.00%
Representative in Congress 2,Essex,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Essex,Jeffery Russell,WI,0,0.00%
State Senator 33,Essex,Norm Needleman,D,0,0.00%
State Senator 33,Essex,Jeffery Duigou,R,0,0.00%
State Senator 33,Essex,Norm Needleman,IND,0,0.00%
State Representative 36,Essex,Renee LaMark Muir,D,0,0.00%
State Representative 36,Essex,Kathryn Russell,R,0,0.00%
Registrar of Voters,Essex,Melissa Ozols,D,0,0.00%
Registrar of Voters,Essex,Barbara Ryan,R,0,0.00%
Presidential Electors for,Fairfield,Harris and Walz,D,0,0.00%
Presidential Electors for,Fairfield,Trump and Vance,R,0,0.00%
Presidential Electors for,Fairfield,Stein and Ware,G,0,0.00%
Presidential Electors for,Fairfield,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Fairfield,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Fairfield,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Fairfield,Fox and McVay,WI,0,0.00%
Presidential Electors for,Fairfield,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Fairfield,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Fairfield,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Fairfield,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Fairfield,West and Abdullah,WI,0,0.00%
United States Senator,Fairfield,Christopher S. Murphy,D,0,0.00%
United States Senator,Fairfield,Matthew M. Corey,R,0,0.00%
United States Senator,Fairfield,Christopher S. Murphy,WF,0,0.00%
United States Senator,Fairfield,Justin C. Paglino,G,0,0.00%
