office,town,candidate,party,votes,vote_percent
Library Director,Roxbury,Ciara Gorglione,R,111,20.04%
Library Director,Roxbury,Pamela Southworth,R,116,20.94%
Trustee Booth Free School,Roxbury,Greta Kennedy,D,172,59.52%
Trustee Booth Free School,Roxbury,Greta Kennedy,R,117,40.48%
First Selectman,Salem,Kevin T. Lyden,R,945,100.00%
Selectmen,Salem,T J Butcher,D,551,27.41%
Selectmen,Salem,Ron LaBonte,R,688,34.23%
Selectmen,Salem,Terri Salas,R,771,38.36%
Town Clerk,Salem,Linda Flugrad,D,469,41.50%
Town Clerk,Salem,Linda Flugrad,R,661,58.50%
Town Treasurer,Salem,Pam Henry,D,474,42.40%
Town Treasurer,Salem,Pam Henry,R,644,57.60%
Tax Collector,Salem,Cheryl Philopena,D,564,48.04%
Tax Collector,Salem,Joshua Rehrig,R,610,51.96%
Board of Finance Full Term,Salem,Corinne (Cory) Bourgeois,D,582,28.98%
Board of Finance Full Term,Salem,Hernan Salas,R,668,33.27%
Board of Finance Full Term,Salem,"William ""Skip"" Dickson",R,758,37.75%
Board of Finance Alternate Full Term,Salem,Maryann Casciano,R,893,100.00%
Board of Education Full Term,Salem,Samuel C. Rindell,D,566,30.68%
Board of Education Full Term,Salem,Jennifer Rucci,D,640,34.69%
Board of Education Full Term,Salem,LaVan Norwood,R,639,34.63%
Board of Education To Fill Vacancies for Four Years,Salem,Sue Spang,D,738,100.00%
Board of Education To Fill Vacancy for Two Years,Salem,Tamara Morocco,D,711,100.00%
Board of Assessment Appeals,Salem,Dianne Woronik,R,906,100.00%
Board Of Assessment Appeals to Fill Vacancy for Two Years,Salem,Debra Gernhardt,D,728,100.00%
Planning and Zoning Commission Full Term,Salem,Diba Khan-Bureau,D,482,15.78%
Planning and Zoning Commission Full Term,Salem,Jennifer Lindo,D,529,17.32%
Planning and Zoning Commission Full Term,Salem,David Miller,R,693,22.69%
Planning and Zoning Commission Full Term,Salem,Vernon Smith,R,673,22.04%
Planning and Zoning Commission Full Term,Salem,Thomas Reith,R,677,22.17%
Planning and Zoning Commission Alternate Full Term,Salem,Jon Walsh,R,841,100.00%
Planning & Zoning Commission Alternate To Fill Vacancy for Two Years,Salem,Carl S. Fontneau,R,839,100.00%
Zoning Board of Appeals,Salem,Kenneth Bondi,R,829,49.49%
Zoning Board of Appeals,Salem,Emil Casciano,R,846,50.51%
Zoning Board of Appeals Alternate,Salem,Rebecca (Becky) A. Nortz,D,711,100.00%
Zoning Board of Appeals Alternate To fill Vacancy for Four Years,Salem,Larry Benedict,R,834,100.00%
Zoning Board of Appeals Alternate to Fill Vacancy for Two Years,Salem,Pamela Munro,R,836,100.00%
Library Trustees,Salem,Mary N. Cikatz,D,624,31.72%
Library Trustees,Salem,Diane S. Robillard,R,686,34.88%
Library Trustees,Salem,Arlene Reith,R,657,33.40%
Library Trustees To Fill Vacancy for Four Years,Salem,Katharine Lamoureux,D,571,29.37%
Library Trustees To Fill Vacancy for Four Years,Salem,Alan Benkert,R,623,32.05%
Library Trustees To Fill Vacancy for Four Years,Salem,Maura Rehrig,R,750,38.58%
First Selectman,Salisbury,Curtis Rand,D,848,100.00%
Selectman,Salisbury,Christian E. Williams,D,798,59.38%
Selectman,Salisbury,Don Mayland,R,546,40.63%
Board of Finance Full Term,Salisbury,Emily Vail,D,740,54.86%
Board of Finance Full Term,Salisbury,Mathias M. Kiefer,PC,609,45.14%
Board of Finance To Fill Vacancy For Four Years,Salisbury,Marie A. Barnum,R,342,48.31%
Board of Finance To Fill Vacancy For Four Years,Salisbury,Pari Forood,PC,366,51.69%
Board of Finance To Fill Vacancy For Two Years,Salisbury,Janet Graaff,D,770,100.00%
Board of Education Full Term,Salisbury,Barrett Prinz,D,701,43.14%
Board of Education Full Term,Salisbury,Kevin L. Wolgemuth,D,633,38.95%
Board of Education Full Term,Salisbury,David Valcin,PC,261,16.06%
Board of Education Full Term,Salisbury,Natalia V. Smirnova,WI,30,1.85%
Board of Assessment Appeals,Salisbury,Elvia Gignoux,D,713,74.66%
Board of Assessment Appeals,Salisbury,Peter Becket,R,242,25.34%
Planning and Zoning Commission,Salisbury,Michael W. Klemens,D,673,44.69%
Planning and Zoning Commission,Salisbury,Peter K. Oliver,R,352,23.37%
Planning and Zoning Commission,Salisbury,Robert M. Riva,PC,481,31.94%
Planning and Zoning Commission Alternates,Salisbury,Debra Allee,D,677,39.59%
Planning and Zoning Commission Alternates,Salisbury,Danella Schiffer,D,556,32.51%
Planning and Zoning Commission Alternates,Salisbury,Jonathan Higgins,R,477,27.89%
Zoning Board of Appeals,Salisbury,Michael Alderman,D,772,50.56%
Zoning Board of Appeals,Salisbury,Stacie Weiner,D,755,49.44%
Zoning Board of Appeals Alternate,Salisbury,M.E. Freeman,D,764,100.00%
Regional Board of Education,Salisbury,Stacie Weiner,D,762,100.00%
First Selectman,Scotland,Gary Greenberg,D,150,100.00%
Selectman,Scotland,Robert Keator,D,87,39.19%
Selectman,Scotland,Wendy A. Sears,R,135,60.81%
Board of Education Full Term,Scotland,Sherry Smardon,D,126,23.03%
Board of Education Full Term,Scotland,Rod Perry,D,135,24.68%
Board of Education Full Term,Scotland,Scott R. Sears,R,167,30.53%
Board of Education Full Term,Scotland,Cassidy Martin,R,119,21.76%
Board of Education to Fill Vacancy for Two Years,Scotland,No Candidate,D,0,0.00%
Board of Assessment Appeals,Scotland,Stephanie Abraham,R,169,100.00%
Planning and Zoning Commission,Scotland,Peter Martin,D,156,33.12%
Planning and Zoning Commission,Scotland,Terrence Delaney,D,151,32.06%
Planning and Zoning Commission,Scotland,Robert Brautigam,R,164,34.82%
Planning and Zoning Commission Alternate,Scotland,Gerald Nelson,R,179,100.00%
Zoning Board of Appeals,Scotland,Elizabeth Delaney,D,150,47.32%
Zoning Board of Appeals,Scotland,Charles Higley,R,167,52.68%
Zoning Board of Appeals Alternate,Scotland,No Candidate,D,0,0.00%
Constables,Scotland,James Meikle,D,144,48.48%
Constables,Scotland,Pete Reardon,R,153,51.52%
Library Trustee Full Term,Scotland,Heather D. Blanchard,D,119,23.52%
Library Trustee Full Term,Scotland,Bobbie A. Maschka,D,130,25.69%
Library Trustee Full Term,Scotland,Carol P. Withington,D,129,25.49%
Library Trustee Full Term,Scotland,Brenda Gagnon,R,128,25.30%
Library Trustees To Fill Vacancy for Two Years,Scotland,No Candidate,D,0,0.00%
First Selectman,Seymour,W. Kurt Miller,R,2440,100.00%
Selectmen,Seymour,Christopher Bowen,D,1135,11.83%
Selectmen,Seymour,Robert VanEgghen,D,941,9.81%
Selectmen,Seymour,Al Bruno,R,1830,19.07%
Selectmen,Seymour,Robert Findley,R,1765,18.39%
Selectmen,Seymour,Trisha Danka,R,1971,20.54%
Selectmen,Seymour,Annmarie Drugonis,R,1954,20.36%
Board of Finance Full Term,Seymour,"William Sawicki, Sr.",D,1259,19.93%
Board of Finance Full Term,Seymour,Kristyn Hanewicz,D,1203,19.05%
Board of Finance Full Term,Seymour,Jim Cretella,R,1977,31.30%
Board of Finance Full Term,Seymour,Bettyann Peck,R,1877,29.72%
Board of Finance To Fill Vacancy for Two Years,Seymour,Kwame Dunbar,D,1655,100.00%
Board of Finance Alternates,Seymour,Grace Brangwynne,D,1296,20.86%
Board of Finance Alternates,Seymour,Jeffrey Hanewicz,D,1118,17.99%
Board of Finance Alternates,Seymour,Paul Wetowitz,R,2018,32.48%
Board of Finance Alternates,Seymour,Gary Popielasz,R,1781,28.67%
Board of Education,Seymour,James Garofolo,D,1014,18.74%
Board of Education,Seymour,Kristen Harmeling,D,1053,19.46%
Board of Education,Seymour,Jay Hatfield,R,1752,32.37%
Board of Education,Seymour,Beth Nesteriak,R,1593,29.43%
Board of Assessment Appeals,Seymour,Thomas LaPaglia,D,955,17.95%
Board of Assessment Appeals,Seymour,Saundra J. Gesek,D,1117,21.00%
Board of Assessment Appeals,Seymour,Wendy J. Rossi,R,1649,31.00%
Board of Assessment Appeals,Seymour,Christopher Drugonis,R,1599,30.06%
Planning & Zoning Commission Full Term,Seymour,Stephan Behuniak,D,1356,19.42%
Planning & Zoning Commission Full Term,Seymour,Joseph Niezelski,R,1886,27.00%
Planning & Zoning Commission Full Term,Seymour,Walter Birdsell,R,1901,27.22%
Planning & Zoning Commission Full Term,Seymour,Thomas Lavranchuk,R,1841,26.36%
Police Commissioners Full Term,Seymour,Thomas Bennett,D,1383,20.39%
Police Commissioners Full Term,Seymour,Bill Paecht,R,1598,23.56%
Police Commissioners Full Term,Seymour,David Bitso,R,1863,27.47%
Police Commissioners Full Term,Seymour,Kyle Kelley,R,1938,28.58%
Police Commissioner To Fill Vacancy for Two Years,Seymour,Colleen Fries,D,1071,39.17%
Police Commissioner To Fill Vacancy for Two Years,Seymour,John Duke,R,1663,60.83%
Library Trustees,Seymour,Jean Uhelsky,D,1150,15.96%
Library Trustees,Seymour,Elizabeth Alvarez-James,D,938,13.02%
Library Trustees,Seymour,Joyce Koslowski,R,1746,24.23%
Library Trustees,Seymour,Thomas N. Schutte,R,1585,22.00%
Library Trustees,Seymour,Debbie Wasikowski,R,1786,24.79%
First Selectman,Sharon,Brent M. Colley,R,444,100.00%
Board of Selectmen,Sharon,Casey T. Flanagan,D,475,56.28%
Board of Selectmen,Sharon,Dale C. Jones,R,369,43.72%
Town Treasurer,Sharon,Tina M. Pitcher,D,411,66.40%
Town Treasurer,Sharon,Tina M. Pitcher,R,208,33.60%
Tax Collector,Sharon,Donna A. Christensen,D,404,65.27%
Tax Collector,Sharon,Donna A. Christensen,R,215,34.73%
Board of Finance Full Term,Sharon,Harding F. Bancroft Jr.,D,479,57.50%
Board of Finance Full Term,Sharon,Mary B. Robertson,R,354,42.50%
Board of Finance To Fill Vacancy for Two Years,Sharon,Jessica K. Fowler,D,418,66.67%
Board of Finance To Fill Vacancy for Two Years,Sharon,Robert E. Duncan,R,209,33.33%
Board of Finance Alternate to Fill Vacancy for Four Years,Sharon,Robert W. Ensign,R,345,100.00%
Board of Finance Alternate To Fill Vacancy for Two Years,Sharon,Cody W. O'Kelly,D,369,59.61%
Board of Finance Alternate To Fill Vacancy for Two Years,Sharon,Meghan Kenny Plouffe,R,250,40.39%
Board of Education,Sharon,Deborah W. Rathbun,D,445,39.52%
Board of Education,Sharon,Monica Connor,D,425,37.74%
Board of Education,Sharon,Amanda H. Thompson,R,256,22.74%
Board of Assessment Appeals,Sharon,Elizabeth C. Forstmann,D,381,60.48%
Board of Assessment Appeals,Sharon,Thomas F. Casey Sr.,R,249,39.52%
Planning & Zoning Commission,Sharon,Susan Lynn,D,455,52.91%
Planning & Zoning Commission,Sharon,Stanley MacMillan Jr.,R,405,47.09%
Planning & Zoning Commission Alternate,Sharon,Cybele F. Loening,D,451,54.87%
Planning & Zoning Commission Alternate,Sharon,Edward H. Wilbur,R,371,45.13%
Zoning Board of Appeals,Sharon,Harding F. Bancroft Jr.,D,450,34.91%
Zoning Board of Appeals,Sharon,Allen I. Young,D,450,34.91%
Zoning Board of Appeals,Sharon,William Trowbridge,R,389,30.18%
Zoning Board of Appeals Alternate,Sharon,Jill Suzanne Drew,D,476,56.26%
Zoning Board of Appeals Alternate,Sharon,Scott J. Pastre,R,370,43.74%
Regional Board of Education,Sharon,Bob R. Whelan,R,413,100.00%
MAYOR,Shelton,John C. Harmon,D,3585,33.10%
MAYOR,Shelton,Mark A. Lauretti,R,7245,66.90%
CITY TREASURER,Shelton,Bob Lally,D,4213,40.67%
CITY TREASURER,Shelton,Raymond O'Leary,R,6146,59.33%
BOARD OF ALDERMEN-FIRST WARD,Shelton,Paul Littlefield,D,1107,21.09%
BOARD OF ALDERMEN-FIRST WARD,Shelton,David Gidwani,R,2074,39.52%
BOARD OF ALDERMEN-FIRST WARD,Shelton,Anthony F. Simonetti,R,2067,39.39%
BOARD OF ALDERMEN-SECOND WARD,Shelton,Kevin W. Kosty,D,1057,27.79%
BOARD OF ALDERMEN-SECOND WARD,Shelton,Stanley J. Kudej,R,1265,33.26%
BOARD OF ALDERMEN-SECOND WARD,Shelton,Eric J. McPherson,R,1481,38.94%
BOARD OF ALDERMEN-THIRD WARD,Shelton,Jose F. Goncalves,D,1009,18.83%
BOARD OF ALDERMEN-THIRD WARD,Shelton,Matthew R. McGee,D,1186,22.14%
BOARD OF ALDERMEN-THIRD WARD,Shelton,Cris S. Balamaci,R,1556,29.04%
BOARD OF ALDERMEN-THIRD WARD,Shelton,"John F. Anglace, Jr.",R,1607,29.99%
BOARD OF ALDERMEN-FOURTH WARD,Shelton,"Bernard J. Simons, Jr.",R,2006,48.88%
BOARD OF ALDERMEN-FOURTH WARD,Shelton,Noreen M. McGorty,R,2098,51.12%
BOARD OF APPORTIONMENT & TAXATION,Shelton,Steven G. Guralnick,D,4831,13.03%
BOARD OF APPORTIONMENT & TAXATION,Shelton,Michelle C. Laubin,D,5100,13.76%
BOARD OF APPORTIONMENT & TAXATION,Shelton,Joseph J. Knapik,D,4934,13.31%
BOARD OF APPORTIONMENT & TAXATION,Shelton,John A. Belden,R,7912,21.34%
BOARD OF APPORTIONMENT & TAXATION,Shelton,John J. Francino-Quinn,R,7166,19.33%
BOARD OF APPORTIONMENT & TAXATION,Shelton,John A. Boyko,R,7134,19.24%
BOARD OF EDUCATION,Shelton,Patricia M. Moonan,D,4153,5.38%
BOARD OF EDUCATION,Shelton,Kate Kutash,D,5037,6.53%
BOARD OF EDUCATION,Shelton,Amanda Kilmartin,D,4573,5.93%
BOARD OF EDUCATION,Shelton,Diana M. Meyer,D,4529,5.87%
BOARD OF EDUCATION,Shelton,"David M. Gioiello, Jr.",D,3971,5.15%
BOARD OF EDUCATION,Shelton,Wayne L. Bragg,D,3377,4.38%
BOARD OF EDUCATION,Shelton,Kathleen T. Yolish,R,6773,8.78%
BOARD OF EDUCATION,Shelton,James E. Orazietti,R,6210,8.05%
BOARD OF EDUCATION,Shelton,John K. Fitzgerald,R,5762,7.47%
BOARD OF EDUCATION,Shelton,"Benjamin W. Perry, Jr.",R,5295,6.86%
BOARD OF EDUCATION,Shelton,Carl M. Rizzo,R,5646,7.32%
BOARD OF EDUCATION,Shelton,Darlisa P. Ritter,R,5294,6.86%
BOARD OF EDUCATION,Shelton,"Don C. Stanziale, Jr.",R,5318,6.89%
BOARD OF EDUCATION,Shelton,Ruth Parkins,R,5007,6.49%
BOARD OF EDUCATION,Shelton,Amy Romano,R,6207,8.05%
PLANNING & ZONING COMMISSION,Shelton,Quinn A. Weber,D,2983,10.18%
PLANNING & ZONING COMMISSION,Shelton,Elaine Matto,D,3735,12.74%
PLANNING & ZONING COMMISSION,Shelton,Nancy Dickal,D,3425,11.69%
PLANNING & ZONING COMMISSION,Shelton,"Charles L. Kelly, III",R,5685,19.40%
PLANNING & ZONING COMMISSION,Shelton,Virginia Harger,R,5550,18.94%
PLANNING & ZONING COMMISSION,Shelton,Ned Miller,R,5510,18.80%
PLANNING & ZONING COMMISSION,Shelton,David Eldridge,PC,2419,8.25%
PLANNING & ZONING COMMISSION ALTERNATES,Shelton,John G. Uysal,D,4079,24.22%
PLANNING & ZONING COMMISSION ALTERNATES,Shelton,Peter G. Laskos,R,6399,37.99%
PLANNING & ZONING COMMISSION ALTERNATES,Shelton,"William S. Miko, Jr.",R,6364,37.79%
LIBRARY DIRECTORS,Shelton,Julie M. Blakeman,R,8108,51.24%
LIBRARY DIRECTORS,Shelton,Aleta A. Miner,R,7716,48.76%
First Selectman,Sherman,Donald T. Lowe,D,560,100.00%
Selectman,Sherman,Kevin B. Keenan,D,330,47.55%
Selectman,Sherman,Robert Ostrosky,R,364,52.45%
Town Clerk,Sherman,Carol L. Havens,R,531,100.00%
Town Treasurer,Sherman,Eric Holub,R,520,100.00%
Tax Collector,Sherman,Tabitha Fazzone,R,513,100.00%
Board of Education Four to be Elected Not more than Two from One Party,Sherman,Timothy G. Laughlin,D,440,25.04%
Board of Education Four to be Elected Not more than Two from One Party,Sherman,Mary (Missy) Alexander,D,466,26.52%
Board of Education Four to be Elected Not more than Two from One Party,Sherman,Brian Berlandi,R,438,24.93%
Board of Education Four to be Elected Not more than Two from One Party,Sherman,Kasey Diotte,R,413,23.51%
Board of Assessment Appeals,Sherman,Ann Chiaramonte,D,389,54.87%
Board of Assessment Appeals,Sherman,Elizabeth S. Beatty,R,320,45.13%
Planning and Zoning Commission Four Year Term Begins 2020,Sherman,Jeannene Burruano,R,474,49.53%
Planning and Zoning Commission Four Year Term Begins 2020,Sherman,Jill Finch,R,483,50.47%
Planning and Zoning Commission Four Year Term Begins 2021,Sherman,Mary V. Lee,D,469,50.59%
Planning and Zoning Commission Four Year Term Begins 2021,Sherman,Paul Voorhees,R,458,49.41%
Planning and Zoning Commission Alternates,Sherman,Jerrold L. Siegel,D,461,34.48%
Planning and Zoning Commission Alternates,Sherman,Jenna Mahoney,R,446,33.36%
Planning and Zoning Commission Alternates,Sherman,Roberta C. Linkletter,R,430,32.16%
Zoning Board of Appeals Five Year Term Begins 2021,Sherman,Kathy Fazzone,R,472,100.00%
Constables,Sherman,Joseph V. Keneally,D,416,17.97%
Constables,Sherman,Ernst J. Dech,D,349,15.08%
Constables,Sherman,Bill Mahoney,R,360,15.55%
Constables,Sherman,Mike Crawford,R,448,19.35%
Constables,Sherman,Ed Hayes,R,418,18.06%
Constables,Sherman,George O. Linkletter,R,324,14.00%
First Selectman,Simsbury,Eric Wellman,D,3689,56.70%
First Selectman,Simsbury,Cheryl Cook,R,2756,42.36%
First Selectman,Simsbury,Robert H. Kalechman,PC,61,0.94%
Selectmen,Simsbury,Wendy Mackstutis,D,3226,17.25%
Selectmen,Simsbury,Chris Peterson,D,3336,17.84%
Selectmen,Simsbury,Philip Purciello,D,2708,14.48%
Selectmen,Simsbury,Jackie Battos,R,2894,15.48%
Selectmen,Simsbury,Sean Askham,R,3175,16.98%
Selectmen,Simsbury,Mike Paine,R,3358,17.96%
Board of Finance,Simsbury,Linda Schofield,D,4242,38.88%
Board of Finance,Simsbury,Arthur H. House,D,3378,30.96%
Board of Finance,Simsbury,Michael Doyle,R,3290,30.16%
Board of Education Full Term,Simsbury,Todd Burrick,D,3152,25.39%
Board of Education Full Term,Simsbury,Jeffrey E. Tindall,D,3189,25.69%
Board of Education Full Term,Simsbury,Jennifer Batchelar,R,3068,24.71%
Board of Education Full Term,Simsbury,Susan Salina,R,3005,24.21%
Board of Education To Fill Vacancy for Two Years,Simsbury,Brian Watson,R,4419,100.00%
Board of Assessment Appeals,Simsbury,Lori Fernand,D,3768,36.06%
Board of Assessment Appeals,Simsbury,Regina K. Pynn,D,3405,32.59%
Board of Assessment Appeals,Simsbury,Kevin Beal,R,3275,31.35%
Planning Commission,Simsbury,Holly Beum,D,3816,26.33%
Planning Commission,Simsbury,Erin Leavitt-Smith,D,3669,25.31%
Planning Commission,Simsbury,Bill Rice,R,3707,25.57%
Planning Commission,Simsbury,Travis Schweizer,R,3303,22.79%
Planning Commission Alternates,Simsbury,Richard Cortes,D,4196,33.51%
Planning Commission Alternates,Simsbury,Sean Fernand Glenn,D,4087,32.64%
Planning Commission Alternates,Simsbury,Julie Eaton,R,4239,33.85%
Zoning Commission,Simsbury,David R. Ryan,D,3467,22.97%
Zoning Commission,Simsbury,Donna Beinstein,D,3368,22.31%
Zoning Commission,Simsbury,Gavin Schwarz,R,2979,19.74%
Zoning Commission,Simsbury,Anne Erickson,R,3456,22.90%
Zoning Commission,Simsbury,Steven T. Antonio,PC,1824,12.08%
Zoning Commission Alternates,Simsbury,Melissa E. Osborne,D,4202,33.62%
Zoning Commission Alternates,Simsbury,Shannon Leary Knall,D,4094,32.76%
Zoning Commission Alternates,Simsbury,Diane Madigan,R,4202,33.62%
Zoning Board of Appeals,Simsbury,Joshua Michelson,D,4043,32.59%
Zoning Board of Appeals,Simsbury,Sharon Thomas,D,4125,33.26%
Zoning Board of Appeals,Simsbury,JoAnn Hogan,R,4236,34.15%
Zoning Board of Appeals Alternates,Simsbury,Ali Rice,D,4103,33.61%
Zoning Board of Appeals Alternates,Simsbury,Ram Kaza,D,3939,32.27%
Zoning Board of Appeals Alternates,Simsbury,Stacey Walczak,R,4164,34.11%
Library Board of Trustees,Simsbury,Amber L. Abbuhl,D,3496,24.29%
Library Board of Trustees,Simsbury,Elizabeth V. Burt,D,3815,26.51%
Library Board of Trustees,Simsbury,Heather Goetz,R,3717,25.83%
Library Board of Trustees,Simsbury,Polly Gardow Rice,R,3363,23.37%
First Selectman,Somers,Bud Knorr,R,1289,55.58%
First Selectman,Somers,Linda Louise LaCasse,PC,160,6.90%
First Selectman,Somers,Ann Logan,PC,870,37.52%
Selectmen,Somers,Timothy Potrikus,D,887,19.92%
Selectmen,Somers,Terri Schmidt,D,603,13.54%
Selectmen,Somers,Tim Keeney,R,1660,37.28%
Selectmen,Somers,Ralph Williams,R,1303,29.26%
Board of Finance,Somers,James Radziewicz,D,885,22.71%
Board of Finance,Somers,Kathleen A. Devlin,D,1375,35.28%
Board of Finance,Somers,William Meier III,R,1637,42.01%
Board of Education,Somers,Anne B. Kirkpatrick,D,1232,20.71%
Board of Education,Somers,Sylvia Sanchez,R,1428,24.01%
Board of Education,Somers,Krista Cherry,R,1545,25.98%
Board of Education,Somers,Marissa Marks,R,1743,29.30%
Library Board,Somers,Katheryn Y. Worcester,D,1072,19.97%
Library Board,Somers,Andrew Phillips,D,1212,22.58%
Library Board,Somers,David Marti,R,1448,26.97%
Library Board,Somers,Lisa Gladysz,R,1636,30.48%
