office,town,candidate,party,votes,vote_percent
State Representative 138,New Fairfield,Kenneth Gucker,D,450,44.33%
State Representative 138,New Fairfield,Michael S Ferguson,R,522,51.43%
State Representative 138,New Fairfield,Kenneth Gucker,WF,26,2.56%
State Representative 138,New Fairfield,Michael S Ferguson,IND,17,1.67%
Secretary of the State,New Fairfield,Denise W Merrill,D,2786,44.72%
Secretary of the State,New Fairfield,Susan Chapman,R,3014,48.38%
Secretary of the State,New Fairfield,Denise W Merrill,WF,153,2.46%
Secretary of the State,New Fairfield,Susan Chapman,IND,115,1.85%
Secretary of the State,New Fairfield,Heather Lynn Sylvestre Gwynn,LI,92,1.48%
Secretary of the State,New Fairfield,S Michael DeRosa,G,70,1.12%
Treasurer,New Fairfield,Shawn Wooden,D,2622,42.17%
Treasurer,New Fairfield,Thad Gray,R,3325,53.48%
Treasurer,New Fairfield,Shawn Wooden,WF,116,1.87%
Treasurer,New Fairfield,Thad Gray,IND,96,1.54%
Treasurer,New Fairfield,Jesse Brohinsky,LI,58,0.93%
Treasurer,New Fairfield,W. Michael Downes,WI,0,0.00%
Comptroller,New Fairfield,Kevin Lembo,D,2618,42.02%
Comptroller,New Fairfield,Kurt Miller,R,3308,53.09%
Comptroller,New Fairfield,Kevin Lembo,WF,110,1.77%
Comptroller,New Fairfield,Kurt Miller,IND,101,1.62%
Comptroller,New Fairfield,Paul Passarelli,LI,54,0.87%
Comptroller,New Fairfield,Edward G Heflin,G,40,0.64%
Attorney General,New Fairfield,William Tong,D,2587,41.32%
Attorney General,New Fairfield,Sue Hatfield,R,3403,54.35%
Attorney General,New Fairfield,William Tong,WF,103,1.65%
Attorney General,New Fairfield,Sue Hatfield,IND,116,1.85%
Attorney General,New Fairfield,Peter D Goselin,G,52,0.83%
Judge of Probate 44,New Fairfield,Martin F Landgrebe,R,4305,100.00%
Governor and Lieutenant Governor,New Hartford,Ned Lamont and Susan Bysiewicz,D,1272,33.81%
Governor and Lieutenant Governor,New Hartford,Bob Stefanowski and Joe Markley,R,2095,55.69%
Governor and Lieutenant Governor,New Hartford,Ned Lamont and Susan Bysiewicz,WF,45,1.20%
Governor and Lieutenant Governor,New Hartford,Bob Stefanowski and Joe Markley,IND,70,1.86%
Governor and Lieutenant Governor,New Hartford,Rodney Hanscomb and Jeffrey Thibeault,LI,20,0.53%
Governor and Lieutenant Governor,New Hartford,Mark Stewart Greenstein and John Demitrus,ACL,6,0.16%
Governor and Lieutenant Governor,New Hartford,Oz Griebel and Monte E Frank,GFCT,254,6.75%
Governor and Lieutenant Governor,New Hartford,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,New Hartford,Christopher S Murphy,D,1552,41.89%
United States Senator,New Hartford,Matthew Corey,R,1995,53.85%
United States Senator,New Hartford,Christopher S Murphy,WF,98,2.65%
United States Senator,New Hartford,Richard Lion,LI,26,0.70%
United States Senator,New Hartford,Jeff Russell,G,34,0.92%
United States Senator,New Hartford,Fred Linck,WI,0,0.00%
United States Senator,New Hartford,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 01,New Hartford,John B Larson,D,1577,43.01%
Representative in Congress 01,New Hartford,Jennifer T Nye,R,1919,52.33%
Representative in Congress 01,New Hartford,John B Larson,WF,111,3.03%
Representative in Congress 01,New Hartford,Thomas McCormick,G,60,1.64%
State Senator 08,New Hartford,Melissa E Osborne,D,1391,37.80%
State Senator 08,New Hartford,Kevin Witkos,R,2192,59.57%
State Senator 08,New Hartford,Kevin Witkos,IND,97,2.64%
State Representative 62,New Hartford,Amanda Webster,D,1520,41.17%
State Representative 62,New Hartford,Bill Simanski,R,2002,54.23%
State Representative 62,New Hartford,Amanda Webster,WF,101,2.74%
State Representative 62,New Hartford,Bill Simanski,IND,69,1.87%
Secretary of the State,New Hartford,Denise W Merrill,D,1515,41.29%
Secretary of the State,New Hartford,Susan Chapman,R,1938,52.82%
Secretary of the State,New Hartford,Denise W Merrill,WF,87,2.37%
Secretary of the State,New Hartford,Susan Chapman,IND,55,1.50%
Secretary of the State,New Hartford,Heather Lynn Sylvestre Gwynn,LI,29,0.79%
Secretary of the State,New Hartford,S Michael DeRosa,G,45,1.23%
Treasurer,New Hartford,Shawn Wooden,D,1459,40.01%
Treasurer,New Hartford,Thad Gray,R,1996,54.73%
Treasurer,New Hartford,Shawn Wooden,WF,77,2.11%
Treasurer,New Hartford,Thad Gray,IND,66,1.81%
Treasurer,New Hartford,Jesse Brohinsky,LI,49,1.34%
Treasurer,New Hartford,W. Michael Downes,WI,0,0.00%
Comptroller,New Hartford,Kevin Lembo,D,1490,40.83%
Comptroller,New Hartford,Kurt Miller,R,1922,52.67%
Comptroller,New Hartford,Kevin Lembo,WF,92,2.52%
Comptroller,New Hartford,Kurt Miller,IND,65,1.78%
Comptroller,New Hartford,Paul Passarelli,LI,37,1.01%
Comptroller,New Hartford,Edward G Heflin,G,43,1.18%
Attorney General,New Hartford,William Tong,D,1363,37.07%
Attorney General,New Hartford,Sue Hatfield,R,2121,57.68%
Attorney General,New Hartford,William Tong,WF,61,1.66%
Attorney General,New Hartford,Sue Hatfield,IND,83,2.26%
Attorney General,New Hartford,Peter D Goselin,G,49,1.33%
Judge of Probate 23,New Hartford,Ruth Nadeau Dwyer,D,1462,40.63%
Judge of Probate 23,New Hartford,Michael F Magistrali,R,2136,59.37%
Governor and Lieutenant Governor,New Haven,Ned Lamont and Susan Bysiewicz,D,26902,81.06%
Governor and Lieutenant Governor,New Haven,Bob Stefanowski and Joe Markley,R,4391,13.23%
Governor and Lieutenant Governor,New Haven,Ned Lamont and Susan Bysiewicz,WF,1081,3.26%
Governor and Lieutenant Governor,New Haven,Bob Stefanowski and Joe Markley,IND,226,0.68%
Governor and Lieutenant Governor,New Haven,Rodney Hanscomb and Jeffrey Thibeault,LI,103,0.31%
Governor and Lieutenant Governor,New Haven,Mark Stewart Greenstein and John Demitrus,ACL,26,0.08%
Governor and Lieutenant Governor,New Haven,Oz Griebel and Monte E Frank,GFCT,460,1.39%
Governor and Lieutenant Governor,New Haven,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,New Haven,Christopher S Murphy,D,27498,84.62%
United States Senator,New Haven,Matthew Corey,R,3333,10.26%
United States Senator,New Haven,Christopher S Murphy,WF,1363,4.19%
United States Senator,New Haven,Richard Lion,LI,154,0.47%
United States Senator,New Haven,Jeff Russell,G,147,0.45%
United States Senator,New Haven,Fred Linck,WI,1,0.00%
United States Senator,New Haven,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 03,New Haven,Rosa L DeLauro,D,27825,85.42%
Representative in Congress 03,New Haven,Angel Cadena,R,3232,9.92%
Representative in Congress 03,New Haven,Rosa L DeLauro,WF,1516,4.65%
State Senator 10,New Haven,Gary Winfield,D,14540,88.64%
State Senator 10,New Haven,Douglas E Losty,R,1187,7.24%
State Senator 10,New Haven,Gary Winfield,WF,677,4.13%
State Senator 11,New Haven,Martin M Looney,D,13402,85.93%
State Senator 11,New Haven,Erin Reilly,R,2195,14.07%
State Representative 92,New Haven,Pat Dillon,D,6221,86.13%
State Representative 92,New Haven,Joshua Alan Rose,R,627,8.68%
State Representative 92,New Haven,Pat Dillon,WF,344,4.76%
State Representative 92,New Haven,Wayne A Jackson,PC,31,0.43%
State Representative 93,New Haven,Toni Walker,D,4782,93.91%
State Representative 93,New Haven,Grant Richardson,R,310,6.09%
State Representative 94,New Haven,Robyn Porter,D,2978,91.69%
State Representative 94,New Haven,Jordan A Grode,R,173,5.33%
State Representative 94,New Haven,Robyn Porter,WF,97,2.99%
State Representative 95,New Haven,Juan Candelaria,D,3166,88.19%
State Representative 95,New Haven,John Carlson,R,424,11.81%
State Representative 96,New Haven,Roland Lemar,D,5535,83.99%
State Representative 96,New Haven,Eric Michael Mastroianni Sr,R,625,9.48%
State Representative 96,New Haven,Roland Lemar,WF,430,6.53%
State Representative 97,New Haven,Alphonse Paolillo Jr,D,4890,80.20%
State Representative 97,New Haven,Joshua W Van Hoesen,R,1207,19.80%
State Representative 116,New Haven,Michael A Dimassa,D,166,93.26%
State Representative 116,New Haven,Richard D DePalma,R,9,5.06%
State Representative 116,New Haven,Michael A Dimassa,WF,3,1.69%
Secretary of the State,New Haven,Denise W Merrill,D,26556,83.18%
Secretary of the State,New Haven,Susan Chapman,R,3465,10.85%
Secretary of the State,New Haven,Denise W Merrill,WF,1222,3.83%
Secretary of the State,New Haven,Susan Chapman,IND,239,0.75%
Secretary of the State,New Haven,Heather Lynn Sylvestre Gwynn,LI,126,0.39%
Secretary of the State,New Haven,S Michael DeRosa,G,318,1.00%
Treasurer,New Haven,Shawn Wooden,D,26153,83.34%
Treasurer,New Haven,Thad Gray,R,3458,11.02%
Treasurer,New Haven,Shawn Wooden,WF,1320,4.21%
Treasurer,New Haven,Thad Gray,IND,239,0.76%
Treasurer,New Haven,Jesse Brohinsky,LI,211,0.67%
Treasurer,New Haven,W. Michael Downes,WI,0,0.00%
Comptroller,New Haven,Kevin Lembo,D,25894,82.83%
Comptroller,New Haven,Kurt Miller,R,3414,10.92%
Comptroller,New Haven,Kevin Lembo,WF,1238,3.96%
Comptroller,New Haven,Kurt Miller,IND,248,0.79%
Comptroller,New Haven,Paul Passarelli,LI,172,0.55%
Comptroller,New Haven,Edward G Heflin,G,294,0.94%
Attorney General,New Haven,William Tong,D,25801,82.16%
Attorney General,New Haven,Sue Hatfield,R,3720,11.85%
Attorney General,New Haven,William Tong,WF,1187,3.78%
Attorney General,New Haven,Sue Hatfield,IND,314,1.00%
Attorney General,New Haven,Peter D Goselin,G,380,1.21%
Judge of Probate 38,New Haven,Clifton Graves,D,27577,100.00%
Governor and Lieutenant Governor,Newington,Ned Lamont and Susan Bysiewicz,D,6345,46.39%
Governor and Lieutenant Governor,Newington,Bob Stefanowski and Joe Markley,R,5939,43.42%
Governor and Lieutenant Governor,Newington,Ned Lamont and Susan Bysiewicz,WF,192,1.40%
Governor and Lieutenant Governor,Newington,Bob Stefanowski and Joe Markley,IND,235,1.72%
Governor and Lieutenant Governor,Newington,Rodney Hanscomb and Jeffrey Thibeault,LI,61,0.45%
Governor and Lieutenant Governor,Newington,Mark Stewart Greenstein and John Demitrus,ACL,9,0.07%
Governor and Lieutenant Governor,Newington,Oz Griebel and Monte E Frank,GFCT,897,6.56%
Governor and Lieutenant Governor,Newington,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Newington,Christopher S Murphy,D,7568,56.09%
United States Senator,Newington,Matthew Corey,R,5329,39.50%
United States Senator,Newington,Christopher S Murphy,WF,450,3.34%
United States Senator,Newington,Richard Lion,LI,82,0.61%
United States Senator,Newington,Jeff Russell,G,62,0.46%
United States Senator,Newington,Fred Linck,WI,1,0.01%
United States Senator,Newington,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 01,Newington,John B Larson,D,7612,57.24%
Representative in Congress 01,Newington,Jennifer T Nye,R,5082,38.22%
Representative in Congress 01,Newington,John B Larson,WF,485,3.65%
Representative in Congress 01,Newington,Thomas McCormick,G,119,0.89%
State Senator 09,Newington,Matt Lesser,D,7112,54.12%
State Senator 09,Newington,Ed Charamut,R,5588,42.52%
State Senator 09,Newington,Matt Lesser,WF,441,3.36%
State Representative 24,Newington,Rick Lopes,D,800,51.78%
State Representative 24,Newington,Sharon Beloin Saavedra,R,678,43.88%
State Representative 24,Newington,Rick Lopes,WF,67,4.34%
State Representative 27,Newington,Gary Turco,D,5215,47.77%
State Representative 27,Newington,Gary Byron,R,5171,47.37%
State Representative 27,Newington,Gary Turco,WF,276,2.53%
State Representative 27,Newington,Gary Byron,IND,254,2.33%
State Representative 29,Newington,Kerry Szeps Wood,D,546,54.65%
State Representative 29,Newington,Andrew A Lanciotto,R,453,45.35%
Secretary of the State,Newington,Denise W Merrill,D,7194,54.30%
Secretary of the State,Newington,Susan Chapman,R,5282,39.87%
Secretary of the State,Newington,Denise W Merrill,WF,354,2.67%
Secretary of the State,Newington,Susan Chapman,IND,194,1.46%
Secretary of the State,Newington,Heather Lynn Sylvestre Gwynn,LI,105,0.79%
Secretary of the State,Newington,S Michael DeRosa,G,120,0.91%
Treasurer,Newington,Shawn Wooden,D,7088,53.95%
Treasurer,Newington,Thad Gray,R,5324,40.52%
Treasurer,Newington,Shawn Wooden,WF,395,3.01%
Treasurer,Newington,Thad Gray,IND,189,1.44%
Treasurer,Newington,Jesse Brohinsky,LI,143,1.09%
Treasurer,Newington,W. Michael Downes,WI,0,0.00%
Comptroller,Newington,Kevin Lembo,D,7156,54.39%
Comptroller,Newington,Kurt Miller,R,5216,39.65%
Comptroller,Newington,Kevin Lembo,WF,367,2.79%
Comptroller,Newington,Kurt Miller,IND,194,1.47%
Comptroller,Newington,Paul Passarelli,LI,122,0.93%
Comptroller,Newington,Edward G Heflin,G,101,0.77%
Attorney General,Newington,William Tong,D,6602,50.48%
Attorney General,Newington,Sue Hatfield,R,5824,44.53%
Attorney General,Newington,William Tong,WF,248,1.90%
Attorney General,Newington,Sue Hatfield,IND,258,1.97%
Attorney General,Newington,Peter D Goselin,G,147,1.12%
Judge of Probate 07,Newington,Robert A Randich,D,8920,100.00%
Registrar of Voters,Newington,Marie Montano Fox,D,6729,54.38%
Registrar of Voters,Newington,Linda B Cultrera,R,5268,42.58%
Registrar of Voters,Newington,Sarah Ann Jorgensen Bucchi,PC,376,3.04%
Governor and Lieutenant Governor,New London,Ned Lamont and Susan Bysiewicz,D,4745,69.02%
Governor and Lieutenant Governor,New London,Bob Stefanowski and Joe Markley,R,1523,22.15%
Governor and Lieutenant Governor,New London,Ned Lamont and Susan Bysiewicz,WF,192,2.79%
Governor and Lieutenant Governor,New London,Bob Stefanowski and Joe Markley,IND,100,1.45%
Governor and Lieutenant Governor,New London,Rodney Hanscomb and Jeffrey Thibeault,LI,48,0.70%
Governor and Lieutenant Governor,New London,Mark Stewart Greenstein and John Demitrus,ACL,6,0.09%
Governor and Lieutenant Governor,New London,Oz Griebel and Monte E Frank,GFCT,261,3.80%
Governor and Lieutenant Governor,New London,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,New London,Christopher S Murphy,D,5080,75.63%
United States Senator,New London,Matthew Corey,R,1215,18.09%
United States Senator,New London,Christopher S Murphy,WF,279,4.15%
United States Senator,New London,Richard Lion,LI,61,0.91%
United States Senator,New London,Jeff Russell,G,82,1.22%
United States Senator,New London,Fred Linck,WI,0,0.00%
United States Senator,New London,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 02,New London,Joe Courtney,D,5252,77.87%
Representative in Congress 02,New London,Danny Postemski Jr,R,962,14.26%
Representative in Congress 02,New London,Joe Courtney,WF,295,4.37%
Representative in Congress 02,New London,Daniel Reale,LI,66,0.98%
Representative in Congress 02,New London,Michelle Louise Bicking,G,170,2.52%
State Senator 20,New London,Martha E Marx,D,4512,67.03%
State Senator 20,New London,Paul M Formica,R,1780,26.44%
State Senator 20,New London,Martha E Marx,WF,284,4.22%
State Senator 20,New London,Paul M Formica,IND,155,2.30%
State Representative 39,New London,Chris Soto,D,4136,93.98%
State Representative 39,New London,Chris Soto,G,265,6.02%
State Representative 41,New London,Joe de la Cruz,D,1147,67.31%
State Representative 41,New London,Kenneth W Richards,R,460,27.00%
State Representative 41,New London,Joe de la Cruz,WF,64,3.76%
State Representative 41,New London,Kenneth W Richards,IND,33,1.94%
Secretary of the State,New London,Denise W Merrill,D,4823,73.02%
Secretary of the State,New London,Susan Chapman,R,1268,19.20%
Secretary of the State,New London,Denise W Merrill,WF,217,3.29%
Secretary of the State,New London,Susan Chapman,IND,88,1.33%
Secretary of the State,New London,Heather Lynn Sylvestre Gwynn,LI,76,1.15%
Secretary of the State,New London,S Michael DeRosa,G,133,2.01%
Treasurer,New London,Shawn Wooden,D,4721,72.82%
Treasurer,New London,Thad Gray,R,1291,19.91%
Treasurer,New London,Shawn Wooden,WF,241,3.72%
Treasurer,New London,Thad Gray,IND,109,1.68%
Treasurer,New London,Jesse Brohinsky,LI,121,1.87%
Treasurer,New London,W. Michael Downes,WI,0,0.00%
Comptroller,New London,Kevin Lembo,D,4676,72.07%
Comptroller,New London,Kurt Miller,R,1287,19.84%
Comptroller,New London,Kevin Lembo,WF,217,3.34%
Comptroller,New London,Kurt Miller,IND,92,1.42%
Comptroller,New London,Paul Passarelli,LI,85,1.31%
Comptroller,New London,Edward G Heflin,G,131,2.02%
Attorney General,New London,William Tong,D,4534,69.14%
Attorney General,New London,Sue Hatfield,R,1503,22.92%
Attorney General,New London,William Tong,WF,211,3.22%
Attorney General,New London,Sue Hatfield,IND,143,2.18%
Attorney General,New London,Peter D Goselin,G,167,2.55%
Judge of Probate 31,New London,Mathew H Greene,D,4964,84.84%
Judge of Probate 31,New London,Mathew H Greene,R,887,15.16%
Governor and Lieutenant Governor,New Milford,Ned Lamont and Susan Bysiewicz,D,4947,41.84%
Governor and Lieutenant Governor,New Milford,Bob Stefanowski and Joe Markley,R,5975,50.54%
Governor and Lieutenant Governor,New Milford,Ned Lamont and Susan Bysiewicz,WF,157,1.33%
Governor and Lieutenant Governor,New Milford,Bob Stefanowski and Joe Markley,IND,295,2.50%
Governor and Lieutenant Governor,New Milford,Rodney Hanscomb and Jeffrey Thibeault,LI,66,0.56%
Governor and Lieutenant Governor,New Milford,Mark Stewart Greenstein and John Demitrus,ACL,15,0.13%
Governor and Lieutenant Governor,New Milford,Oz Griebel and Monte E Frank,GFCT,367,3.10%
Governor and Lieutenant Governor,New Milford,Lee Whitnum and Jacey Wyatt,WI,1,0.01%
United States Senator,New Milford,Christopher S Murphy,D,5780,49.57%
United States Senator,New Milford,Matthew Corey,R,5347,45.86%
United States Senator,New Milford,Christopher S Murphy,WF,362,3.10%
United States Senator,New Milford,Richard Lion,LI,91,0.78%
United States Senator,New Milford,Jeff Russell,G,80,0.69%
United States Senator,New Milford,Fred Linck,WI,0,0.00%
United States Senator,New Milford,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 05,New Milford,Jahana Hayes,D,5794,49.91%
Representative in Congress 05,New Milford,Manny Santos,R,5150,44.36%
Representative in Congress 05,New Milford,Jahana Hayes,WF,445,3.83%
Representative in Congress 05,New Milford,Manny Santos,IND,221,1.90%
Representative in Congress 05,New Milford,John Pistone,WI,0,0.00%
State Senator 30,New Milford,David A Lawson,D,5319,45.96%
State Senator 30,New Milford,Craig A Miner,R,5649,48.81%
State Senator 30,New Milford,David A Lawson,WF,328,2.83%
State Senator 30,New Milford,Craig A Miner,IND,278,2.40%
State Representative 67,New Milford,Thomas P O'Brien,D,3911,39.86%
State Representative 67,New Milford,William Buckbee,R,5301,54.02%
State Representative 67,New Milford,Thomas P O'Brien,WF,239,2.44%
State Representative 67,New Milford,William Buckbee,IND,362,3.69%
State Representative 108,New Milford,Richard A Smith,R,1159,100.00%
Secretary of the State,New Milford,Denise W Merrill,D,5289,45.86%
Secretary of the State,New Milford,Susan Chapman,R,5543,48.06%
Secretary of the State,New Milford,Denise W Merrill,WF,239,2.07%
Secretary of the State,New Milford,Susan Chapman,IND,286,2.48%
Secretary of the State,New Milford,Heather Lynn Sylvestre Gwynn,LI,88,0.76%
