office,town,candidate,party,votes,vote_percent
Regional Board of Education Full Term,Willington,Melissa McKinnon,R,710,24.98%
Regional Board of Education Full Term,Willington,Elena Testa,R,573,20.16%
Selectmen,Wilton,Bas Nabulsi,D,2729,33.83%
Selectmen,Wilton,Keith Denning,D,2375,29.44%
Selectmen,Wilton,Kim Healy,R,2963,36.73%
Board of Finance Full Term,Wilton,Sandra Arkell,D,2721,24.17%
Board of Finance Full Term,Wilton,Stewart Koenigsberg,R,2912,25.86%
Board of Finance Full Term,Wilton,Matt Raimondi,R,2916,25.90%
Board of Finance Full Term,Wilton,Monty Du,R,2711,24.08%
Board of Finance To Fill a Vacancy for Two Years,Wilton,Frank Bria,D,2419,48.06%
Board of Finance To Fill a Vacancy for Two Years,Wilton,Rich Santosky,R,2614,51.94%
Board of Education,Wilton,Nicola Davies,D,2708,20.27%
Board of Education,Wilton,Deborah Low,D,2930,21.94%
Board of Education,Wilton,Pam Ely,D,2872,21.50%
Board of Education,Wilton,Jared Martin,R,2409,18.04%
Board of Education,Wilton,Jess Christ,R,2438,18.25%
Board of Assessment Appeals,Wilton,Bob Wallace,D,2409,47.46%
Board of Assessment Appeals,Wilton,Chris Gardner,R,2667,52.54%
Planning and Zoning Commission,Wilton,Eric Fanwick,D,2774,19.18%
Planning and Zoning Commission,Wilton,Ken Hoffman,D,2791,19.29%
Planning and Zoning Commission,Wilton,Christopher Pagliaro,R,2992,20.68%
Planning and Zoning Commission,Wilton,Jill Warren,R,2989,20.66%
Planning and Zoning Commission,Wilton,Chris Wilson,R,2920,20.19%
Zoning Board of Appeals,Wilton,Jaclyn Coleman,D,2671,34.02%
Zoning Board of Appeals,Wilton,Tom Gunther,D,2525,32.16%
Zoning Board of Appeals,Wilton,Justin Anderson,R,2656,33.83%
Zoning Board of Appeals Alternates,Wilton,Tara Pagano,R,3056,100.00%
Constables,Wilton,Bo Mitchell,D,2438,16.88%
Constables,Wilton,Ernie Ricco,D,2399,16.61%
Constables,Wilton,Dick Ziegler,D,2344,16.22%
Constables,Wilton,Lianne Griswold Acosta-Rua,R,2529,17.51%
Constables,Wilton,Lisa Pojano,R,2409,16.67%
Constables,Wilton,Peter Wrampe,R,2328,16.11%
BOARD OF SELECTMEN,Winchester,Steven A. Sedlack,D,1011,12.56%
BOARD OF SELECTMEN,Winchester,Jack Bourque,D,868,10.78%
BOARD OF SELECTMEN,Winchester,Althea Candy Perez,D,1045,12.98%
BOARD OF SELECTMEN,Winchester,Linda M. Groppo,D,979,12.16%
BOARD OF SELECTMEN,Winchester,Nick Teeling,D,829,10.30%
BOARD OF SELECTMEN,Winchester,Candace Bouchard,R,1107,13.75%
BOARD OF SELECTMEN,Winchester,Jonathan W. Morhardt,R,1041,12.93%
BOARD OF SELECTMEN,Winchester,Todd C. Arcelaschi,R,1171,14.54%
TOWN CLERK,Winchester,Melissa L. Bird,D,794,39.94%
TOWN CLERK,Winchester,Glenn S. Albanesius,R,1194,60.06%
BOARD OF EDUCATION FULL TERM,Winchester,Jeannette Brodeur,D,710,14.23%
BOARD OF EDUCATION FULL TERM,Winchester,Cheryl McGlynn-Heffernan,D,761,15.26%
BOARD OF EDUCATION FULL TERM,Winchester,Renata B. Waldron,D,825,16.54%
BOARD OF EDUCATION FULL TERM,Winchester,Sondra A. Strubhar,R,963,19.31%
BOARD OF EDUCATION FULL TERM,Winchester,Salvatore J. Lovetere III,R,1132,22.69%
BOARD OF EDUCATION FULL TERM,Winchester,Tara L. Sundie,PC,597,11.97%
CONSTABLES,Winchester,Anita Garnett,D,721,19.45%
CONSTABLES,Winchester,Aubrey English,D,754,20.34%
CONSTABLES,Winchester,Bryan Sundie,R,1130,30.48%
CONSTABLES,Winchester,Griff Travaglin,R,1102,29.73%
Mayor,Windham,Thomas DeVivo,D,1206,49.67%
Mayor,Windham,Mike Desaulniers,R,924,38.06%
Mayor,Windham,James Flores,G,196,8.07%
Mayor,Windham,Mike Desaulniers,BL,102,4.20%
Town Council Windham Voting District,Windham,Fiona Stevens,D,518,28.24%
Town Council Windham Voting District,Windham,Dawn M. Niles,D,579,31.57%
Town Council Windham Voting District,Windham,Steven Edelman,R,553,30.15%
Town Council Windham Voting District,Windham,Curtis A. Ehler,BL,184,10.03%
Town Council Willimantic Voting District,Windham,Rodney Alexander Jr.,D,615,27.53%
Town Council Willimantic Voting District,Windham,Lawrence Kellogg,R,336,15.04%
Town Council Willimantic Voting District,Windham,John McCommas,R,348,15.58%
Town Council Willimantic Voting District,Windham,Rose Reyes,WF,228,10.21%
Town Council Willimantic Voting District,Windham,Rose Reyes,G,277,12.40%
Town Council Willimantic Voting District,Windham,Dagmar S. Noll,G,430,19.25%
Town Council Willimantic To Fill Vacancy for Two Years,Windham,Emmanuel Perez,D,644,58.23%
Town Council Willimantic To Fill Vacancy for Two Years,Windham,John McCommas,R,326,29.48%
Town Council Willimantic To Fill Vacancy for Two Years,Windham,Lincoln Phillips,BL,136,12.30%
Willimantic Taxing District Board of Directors,Windham,Cassandra Martineau,G,499,52.97%
Willimantic Taxing District Board of Directors,Windham,Charlie Krich,G,443,47.03%
Board of Finance,Windham,Lilia Daly,D,1174,28.52%
Board of Finance,Windham,Santiago Gonzalez,D,1151,27.96%
Board of Finance,Windham,Anita Sebestyen,R,961,23.35%
Board of Finance,Windham,Doug Lary,G,634,15.40%
Board of Finance,Windham,Anita Sebestyen,BL,196,4.76%
Board of Finance To Fill Vacancy for Two Years,Windham,Mary Ann Daly,D,983,53.72%
Board of Finance To Fill Vacancy for Two Years,Windham,Jean de Smet,G,847,46.28%
Board of Education Full Term,Windham,Ilda Ray,D,1134,18.79%
Board of Education Full Term,Windham,Paula Haney,D,1282,21.25%
Board of Education Full Term,Windham,Alicia Rivera,D,1281,21.23%
Board of Education Full Term,Windham,Cody Barr,R,908,15.05%
Board of Education Full Term,Windham,Tracy Lambert,BL,711,11.78%
Board of Education Full Term,Windham,Mark Doyle,BL,718,11.90%
Board of Education To Fill Vacancy For Two Years,Windham,Brendan O'Neill,R,1025,75.09%
Board of Education To Fill Vacancy For Two Years,Windham,Brendan O'Neill,BL,340,24.91%
Board of Assessment Appeals,Windham,Gary Fetzer,D,961,20.74%
Board of Assessment Appeals,Windham,Jared Leitzel,D,1008,21.75%
Board of Assessment Appeals,Windham,Therese Hart,D,1117,24.10%
Board of Assessment Appeals,Windham,Christopher Pennewill,R,985,21.26%
Board of Assessment Appeals,Windham,Michael Westerfield,G,563,12.15%
Zoning Board of Appeals Full Term,Windham,Barbara McGrath,D,1426,58.23%
Zoning Board of Appeals Full Term,Windham,Roger Morin,R,1023,41.77%
Zoning Board of Appeals To Fill Vacancy for Two Years,Windham,Geri Langlois,D,1357,100.00%
Zoning Board of Appeals Alternate,Windham,Lloyd Niles,D,1245,63.68%
Zoning Board of Appeals Alternate,Windham,Emery Ng,G,710,36.32%
Town Council,Windsor,Jody Terranova,D,3519,12.23%
Town Council,Windsor,Donald S. Trinks,D,3834,13.32%
Town Council,Windsor,James Dobler,D,3468,12.05%
Town Council,Windsor,Nuchette Black-Burke,D,3541,12.30%
Town Council,Windsor,Lisa Bress,D,3686,12.81%
Town Council,Windsor,Will Pelkey,R,1834,6.37%
Town Council,Windsor,Kristin Gluck Hoffman,R,1986,6.90%
Town Council,Windsor,Ronald C. Eleveld,R,2000,6.95%
Town Council,Windsor,Ken Smith,R,2036,7.07%
Town Council,Windsor,Lenworth Walker,R,1949,6.77%
Town Council,Windsor,Donald A. Jepsen,PC,925,3.21%
Town Council,Windsor,"Charles Windsor Jackson, III",WI,1,0.00%
Board of Education,Windsor,Ayana Taylor,D,3661,12.82%
Board of Education,Windsor,Leonard Lockhart,D,3621,12.68%
Board of Education,Windsor,Maryam Khan,D,3672,12.86%
Board of Education,Windsor,Nathan Wolliston,D,3555,12.45%
Board of Education,Windsor,David Furie,D,3727,13.06%
Board of Education,Windsor,Paul J. Panos,R,2144,7.51%
Board of Education,Windsor,Jill A. Canter,R,2078,7.28%
Board of Education,Windsor,Juline Golinski,R,2051,7.18%
Board of Education,Windsor,Jeremy Halek,R,2040,7.15%
Board of Education,Windsor,James Madison,R,1999,7.00%
Board of Education,Windsor,"Charles Windsor Jackson, III",WI,0,0.00%
Constables,Windsor,Mary L. Armstong,D,3744,32.91%
Constables,Windsor,Lawrence Jaggon,D,3472,30.52%
Constables,Windsor,Andrea Davila,R,2012,17.68%
Constables,Windsor,Charles W. Jackson III,R,2150,18.90%
First Selectman,Windsor Locks,J. Christopher Kervick,D,1444,46.34%
First Selectman,Windsor Locks,Paul M. Harrington,R,1672,53.66%
Selectman,Windsor Locks,Jonathan Savino,D,1271,41.01%
Selectman,Windsor Locks,Scott A. Storms,R,1828,58.99%
Town Clerk,Windsor Locks,Scott A. Nolan,D,1518,48.92%
Town Clerk,Windsor Locks,Christopher P. Latournes,R,1585,51.08%
Town Treasurer,Windsor Locks,Bill Hamel,D,1401,45.49%
Town Treasurer,Windsor Locks,Christopher P. Latournes,R,1679,54.51%
Tax Collector,Windsor Locks,Peter F. Juszczynski,R,2487,100.00%
Board of Finance,Windsor Locks,David Weigert,D,1506,31.20%
Board of Finance,Windsor Locks,Patty Murphy,D,1588,32.90%
Board of Finance,Windsor Locks,Norman H. Boucher,R,1733,35.90%
Board of Education Full Term,Windsor Locks,Jim McGowan,D,1324,22.01%
Board of Education Full Term,Windsor Locks,C. Glenn Flanders,D,1243,20.66%
Board of Education Full Term,Windsor Locks,Dennis A. Gragnolati,R,1764,29.32%
Board of Education Full Term,Windsor Locks,Kylee E. Christianson,R,1685,28.01%
Board of Education to Fill a Vacancy for Two Years,Windsor Locks,"Joseph J. Tria, Jr.",R,2316,100.00%
Board of Assessment Appeals,Windsor Locks,Richard Pease,D,1254,41.14%
Board of Assessment Appeals,Windsor Locks,Lori S. Quagliaroli,R,1794,58.86%
Zoning Board of Appeals Full Five Year Term Begins 2021,Windsor Locks,Neal Cunningham,D,1277,42.15%
Zoning Board of Appeals Full Five Year Term Begins 2021,Windsor Locks,"James E. Cannon, III",R,1753,57.85%
Zoning Board of Appeals Full Five Year Term Begins 2022,Windsor Locks,"Douglas C. Glazier, Sr.",R,2315,100.00%
Zoning Board of Appeals to Fill a Vacancy for Four years,Windsor Locks,Ron King,D,1420,47.73%
Zoning Board of Appeals to Fill a Vacancy for Four years,Windsor Locks,Robert W. Glamuzina,R,1555,52.27%
Zoning Board of Appeals to Fill Vacancy for Three Years,Windsor Locks,Alba Osorio,D,1289,43.52%
Zoning Board of Appeals to Fill Vacancy for Three Years,Windsor Locks,Michael R. Forschino,R,1673,56.48%
Zoning Board of Appeals Alternate,Windsor Locks,Ricardo F. Rachele,R,2272,100.00%
Police Commissioners Full Term,Windsor Locks,Andrew Kulas,D,1652,32.46%
Police Commissioners Full Term,Windsor Locks,Timothy J. McGrath,R,1658,32.58%
Police Commissioners Full Term,Windsor Locks,Robert E. Crochetiere,R,1779,34.96%
Police Commissioner to Fill a Vacancy for Two years,Windsor Locks,"Douglas C. Glazier, Sr.",R,2274,100.00%
Fire Commissioners,Windsor Locks,Guido Montemerlo,D,1501,31.40%
Fire Commissioners,Windsor Locks,Bill Hamel,D,1505,31.49%
Fire Commissioners,Windsor Locks,Dennis A. Gragnolati,R,1774,37.11%
Park Commissioners Full Term,Windsor Locks,Lisa Babella Oney,D,1479,28.98%
Park Commissioners Full Term,Windsor Locks,"James E. Cannon, III",R,1798,35.23%
Park Commissioners Full Term,Windsor Locks,"Norman L. Weigert, Jr.",R,1827,35.80%
Park Commissioner to Fill Vacancy for Four Years,Windsor Locks,Jacob LaValley,D,1301,43.82%
Park Commissioner to Fill Vacancy for Four Years,Windsor Locks,James A. Tarbell,R,1668,56.18%
Sewer Commissioners,Windsor Locks,Doug Wilson,D,1239,21.52%
Sewer Commissioners,Windsor Locks,Brenda Frawley Wojtas,D,1436,24.94%
Sewer Commissioners,Windsor Locks,Daniel A. Flanagan,R,1631,28.33%
Sewer Commissioners,Windsor Locks,Brian Pham,R,1452,25.22%
Constables,Windsor Locks,Michael Biedrzycki,D,1251,12.16%
Constables,Windsor Locks,Peter Lambert,D,1463,14.22%
Constables,Windsor Locks,Shane O' Connor,D,1419,13.79%
Constables,Windsor Locks,Alan Gannuscio,D,1316,12.79%
Constables,Windsor Locks,Roger Nelson,R,1573,15.29%
Constables,Windsor Locks,Ian D. Gragnolati,R,1686,16.39%
Constables,Windsor Locks,Daniel A. Flanagan,R,1579,15.35%
Mayor,Wolcott,Thomas G. Dunn,PC,2296,100.00%
Town Clerk,Wolcott,Karen Beth Mowad,R,2540,100.00%
Town Treasurer,Wolcott,Tony Marino,R,2543,100.00%
Tax Collector,Wolcott,Darlene A. Tynan,PC,2107,100.00%
Town Council District 1,Wolcott,Michael Macary,D,883,17.21%
Town Council District 1,Wolcott,Terri Sheehan,R,2112,41.16%
Town Council District 1,Wolcott,Anthony Guerrera Jr,R,2136,41.63%
Town Council District 2,Wolcott,Matthew Napp,D,687,12.58%
Town Council District 2,Wolcott,Kaitlynn Styles,D,742,13.59%
Town Council District 2,Wolcott,Rachel Wisler,R,1971,36.09%
Town Council District 2,Wolcott,Donald J. Charette Sr,R,2048,37.50%
Town Council District 2,Wolcott,Jennifer Bartlett,WI,13,0.24%
Town Council District 3,Wolcott,John Murphy,D,829,15.82%
Town Council District 3,Wolcott,Joseph F. Skerritt Jr,R,1762,33.62%
Town Council District 3,Wolcott,Sean Hughes,R,1798,34.31%
Town Council District 3,Wolcott,Paul D'Angelo,PC,852,16.26%
Board of Education,Wolcott,Tony Gugliotti,D,1027,6.69%
Board of Education,Wolcott,Chris Gaffney,D,692,4.51%
Board of Education,Wolcott,Kathleen Cordone,D,1002,6.53%
Board of Education,Wolcott,Roberta E. Leonard,R,1989,12.97%
Board of Education,Wolcott,Kelly Mazza,R,2021,13.17%
Board of Education,Wolcott,David Therrien,R,1705,11.11%
Board of Education,Wolcott,Christopher Charette,R,1999,13.03%
Board of Education,Wolcott,Cindy Mancini,R,2204,14.37%
Board of Education,Wolcott,Nikoleta Kollchaku,R,1703,11.10%
Board of Education,Wolcott,Lori Delbuono-Bartlett,PC,998,6.51%
Board of Assessment Appeals,Wolcott,Sharon Moore,D,890,18.00%
Board of Assessment Appeals,Wolcott,Larry Peck Jr,R,2022,40.89%
Board of Assessment Appeals,Wolcott,Adam R. Glasser,R,2033,41.11%
Zoning Board of Appeals,Wolcott,Krista Moore,D,800,10.55%
Zoning Board of Appeals,Wolcott,John McCarthy,D,799,10.53%
Zoning Board of Appeals,Wolcott,James Treanor,R,1937,25.54%
Zoning Board of Appeals,Wolcott,Ken Barnes,R,1930,25.44%
Zoning Board of Appeals,Wolcott,Anthony Lombardi,R,2119,27.94%
Constables,Wolcott,Robert Ficeto,D,687,8.60%
Constables,Wolcott,Ed Hawthorne,D,688,8.61%
Constables,Wolcott,Christopher Ficeto,D,653,8.17%
Constables,Wolcott,Dan DiVirgilio,R,1939,24.26%
Constables,Wolcott,Paul J. Gallucci,R,2040,25.53%
Constables,Wolcott,Peter J. Sheehan,R,1985,24.84%
First Selectman,Woodbury,Barbara K Perkinson,R,1479,100.00%
Selectman,Woodbury,George W. Hale III,D,1233,49.66%
Selectman,Woodbury,Karen E. Reddington-Hughes,R,1250,50.34%
Board of Finance Full Term,Woodbury,Andrew H. Sherman,D,1143,32.15%
Board of Finance Full Term,Woodbury,Steven J. Tranguch,R,1220,34.32%
Board of Finance Full Term,Woodbury,Karen A. McWhirt,R,1192,33.53%
Board of Finance to Fill Vacancy for Two Years,Woodbury,Anastasia V. Persico,D,861,41.78%
Board of Finance to Fill Vacancy for Two Years,Woodbury,Paul A. Zulpa,R,1200,58.22%
Board of Assessment Appeals,Woodbury,Vanita D. Bhalla,D,949,46.52%
Board of Assessment Appeals,Woodbury,John R. Hughes,R,1091,53.48%
Board of Assessment Appeals Alternate Full Term,Woodbury,Matthew M. Amatruda,R,1249,100.00%
Board of Assessment Appeals Alternate To Fill Vacancy for Two Years,Woodbury,Derek J. Packett,R,1268,100.00%
Planning Commission,Woodbury,Andrew B. Chapman,R,1288,52.00%
Planning Commission,Woodbury,K. David Schultz,R,1189,48.00%
Planning Commission Alternate,Woodbury,Kevin W. Mitchael,D,1154,100.00%
Zoning Commission,Woodbury,Robert F. Clarke,D,1122,32.14%
Zoning Commission,Woodbury,Robert Wilson,R,1211,34.69%
Zoning Commission,Woodbury,Thomas M. Amatruda,R,1158,33.17%
Zoning Commission Alternate Full Term,Woodbury,Casey A. Rushin,R,1274,100.00%
Zoning Commission Alternate To Fill Vacancy for Two Years,Woodbury,Elmer C. Kiessling,R,1286,100.00%
Zoning Board of Appeals,Woodbury,Adam Goldberg,D,1060,30.90%
Zoning Board of Appeals,Woodbury,Michael A. Novak,R,1203,35.07%
Zoning Board of Appeals,Woodbury,Robert Ratzenberger,R,1167,34.02%
Zoning Board of Appeals Alternate,Woodbury,Deborah B. Schultz,R,1210,100.00%
Inland Wetlands and Watercourse Agency,Woodbury,Mary Elsenboss Tyrrell,D,1137,32.76%
Inland Wetlands and Watercourse Agency,Woodbury,Kyle Turoczi,R,1174,33.82%
Inland Wetlands and Watercourse Agency,Woodbury,Ernest L. Werner,R,1160,33.42%
Inland Wetlands and Watercourse Agency Alternate,Woodbury,Evan Ashley Hard,D,1072,47.77%
Inland Wetlands and Watercourse Agency Alternate,Woodbury,"Donald W. Richards, Jr.",R,1172,52.23%
Inland Wetlands and Watercourse Agency Alternate to Fill Vacancy for Two Years,Woodbury,Earl F. Gillette,R,1328,100.00%
Town Moderator,Woodbury,Louis C. DeLuca,R,1277,100.00%
First Selectman,Woodstock,Charlene Perkins Cutler,D,922,41.29%
First Selectman,Woodstock,John Swan,R,1311,58.71%
Selectmen,Woodstock,Greg Kline,D,864,39.58%
Selectmen,Woodstock,Chandler Paquette,R,1319,60.42%
Town Clerk,Woodstock,Judy Walberg,R,1729,100.00%
Town Treasurer,Woodstock,Rebecca Hyde,D,986,44.76%
Town Treasurer,Woodstock,Barry Shead,R,1217,55.24%
Tax Collector,Woodstock,Linda Bernardi,R,1722,100.00%
Board of Finance,Woodstock,Jeff  Kelleher,D,1026,42.27%
Board of Finance,Woodstock,Michael Dougherty,R,1401,57.73%
Board of Finance Alternate Full Term,Woodstock,Suzanne Woodward,D,985,45.06%
Board of Finance Alternate Full Term,Woodstock,Julie Marcotte,R,1201,54.94%
Board of Finance Alternate To Fill Vacancy for Two Years,Woodstock,Asa R. Scranton,D,1155,100.00%
Board of Education Full Term,Woodstock,Kate McDonald,D,880,20.17%
Board of Education Full Term,Woodstock,Emily Green Hayden,D,963,22.07%
Board of Education Full Term,Woodstock,Daryl Manbeck,R,1020,23.38%
Board of Education Full Term,Woodstock,Amy Vinal,R,1218,27.92%
Board of Education Full Term,Woodstock,Orion A Newall,PC,282,6.46%
Board of Education To Fill a Vacancy for Four Years,Woodstock,Jessica Weaver Boose,D,1030,47.62%
Board of Education To Fill a Vacancy for Four Years,Woodstock,Alan Barker,R,1133,52.38%
Board of Assessment Appeals,Woodstock,John M Davis,R,1596,100.00%
Planning & Zoning Commission,Woodstock,Syd Blodgett,D,1066,22.45%
Planning & Zoning Commission,Woodstock,Joseph Adiletta,D,1147,24.16%
Planning & Zoning Commission,Woodstock,Joe Polulech,D,1073,22.60%
